Latitude,Longitude,Date,Time
-63.0587,24.48055,2025-02-23,23:36:54
-63.0540166666667,24.365,2025-02-24,03:51:26
-63.0540166666667,24.365,2025-02-24,03:51:26
-63.0465,24.2529,2025-02-24,08:28:19
-63.0352333333333,24.1470333333333,2025-02-24,12:33:59
-63.0209166666667,24.0368666666667,2025-02-24,16:57:54
-62.9962166666667,23.9785833333333,2025-02-24,21:27:33
-62.9962166666667,23.9785833333333,2025-02-24,21:27:34
-62.9852,23.8393166666667,2025-02-25,02:29:29
-62.9852,23.8393166666667,2025-02-25,02:29:29
-62.9861333333333,23.6904,2025-02-25,07:51:58
-62.9921,23.5357166666667,2025-02-25,13:07:24
-63.00635,23.3857166666667,2025-02-25,18:29:29
-63.0244,23.2648666666667,2025-02-25,23:28:29
-63.0380333333333,23.1292166666667,2025-02-26,04:48:18
-63.0466666666667,23.0174666666667,2025-02-26,09:56:55
-63.0572833333333,22.9032666666667,2025-02-26,14:58:18
-63.0608333333333,22.7916833333333,2025-02-26,19:55:34
-63.0608333333333,22.7916833333333,2025-02-26,19:55:35
-63.0615166666667,22.6906,2025-02-27,01:16:23
-63.0615166666667,22.6906,2025-02-27,01:16:23
-63.067,22.5908666666667,2025-02-27,06:40:19
-63.0593,22.5119166666667,2025-02-27,11:56:54
-63.0593,22.5119166666667,2025-02-27,11:56:54
-63.06225,22.4299333333333,2025-02-27,17:21:24
-63.0541,22.3389,2025-02-27,22:34:23
-63.0454333333333,22.2463666666667,2025-02-28,03:31:59
-63.0459666666667,22.1790666666667,2025-02-28,08:41:25
-63.02575,22.1037666666667,2025-02-28,13:44:49
-63.0178166666667,22.063,2025-02-28,19:04:03
-62.9971333333333,22.016,2025-03-01,00:12:24
-63.00055,21.9839166666667,2025-03-01,03:23:34
-62.9996333333333,21.9873333333333,2025-03-01,03:34:36
-63.0009833333333,21.9004333333333,2025-03-01,06:38:34
-63.0135,21.8157666666667,2025-03-01,09:56:55
-63.0204166666667,21.7403333333333,2025-03-01,13:35:18
-63.02475,21.6594333333333,2025-03-01,16:59:59
-63.0353166666667,21.5700666666667,2025-03-01,20:40:29
-63.0503666666667,21.4859666666667,2025-03-02,00:18:54
-63.0581666666667,21.3990166666667,2025-03-02,04:19:54
-63.0652,21.2956666666667,2025-03-02,08:33:34
-63.0797,21.1928833333333,2025-03-02,12:40:24
-63.09035,21.0970833333333,2025-03-02,17:10:55
-63.0917666666667,21.0039333333333,2025-03-02,21:40:54
-63.1018833333333,20.9087666666667,2025-03-03,02:41:50
-63.1067333333333,20.8206666666667,2025-03-03,07:46:20
-63.1080166666667,20.7230166666667,2025-03-03,13:03:00
-63.1080166666667,20.7230166666667,2025-03-03,13:03:00
-63.1139,20.63025,2025-03-03,18:14:52
-63.1085333333333,20.5530333333333,2025-03-03,23:26:54
-63.0979833333333,20.4663,2025-03-04,04:17:28
-63.0928166666667,20.3853666666667,2025-03-04,09:31:58
-63.0877833333333,20.3083666666667,2025-03-04,14:40:49
-63.0798333333333,20.2223166666667,2025-03-04,19:38:49
-63.0606833333333,20.15845,2025-03-05,00:54:53
-63.0447333333333,20.0774666666667,2025-03-05,06:06:58
-63.02445,20.01715,2025-03-05,11:07:28
-62.9954666666667,19.9964,2025-03-05,16:00:53
-63.0023,19.99235,2025-03-05,17:16:44
-63.0185,19.8999833333333,2025-03-05,22:17:54
-63.0185,19.8999833333333,2025-03-05,22:17:54
-63.0218666666667,19.8167833333333,2025-03-06,03:19:53
-63.0325166666667,19.72535,2025-03-06,08:27:24
-63.0325166666667,19.72535,2025-03-06,08:27:24
-63.0387,19.6332333333333,2025-03-06,13:49:53
-63.0461,19.5267333333333,2025-03-06,19:08:54
-63.0453166666667,19.5256666666667,2025-03-06,19:20:16
-63.04945,19.43425,2025-03-07,00:20:29
-63.0537166666667,19.3408666666667,2025-03-07,05:28:59
-63.0537166666667,19.3408666666667,2025-03-07,05:28:59
-63.0631,19.2508666666667,2025-03-07,10:42:28
-63.06925,19.1561666666667,2025-03-07,15:43:54
-63.0760833333333,19.0601833333333,2025-03-07,20:43:50
-63.0783,18.9769,2025-03-08,01:39:23
-63.0802,18.8984166666667,2025-03-08,06:46:23
-63.0802,18.8984166666667,2025-03-08,06:46:23
-63.0872166666667,18.81605,2025-03-08,11:51:54
-63.0943666666667,18.7325166666667,2025-03-08,16:47:29
-63.0943666666667,18.7325166666667,2025-03-08,16:47:30
-63.0979333333333,18.6375333333333,2025-03-08,22:23:50
-63.0985666666667,18.5525333333333,2025-03-09,03:31:00
-63.0922833333333,18.4768333333333,2025-03-09,08:37:48
-63.0917166666667,18.3955333333333,2025-03-09,13:29:59
-63.08735,18.3130666666667,2025-03-09,18:38:58
-63.0777,18.2279833333333,2025-03-09,23:43:54
-63.0607666666667,18.15615,2025-03-10,04:44:59
-63.04215,18.08585,2025-03-10,09:42:29
-63.01795,18.0166,2025-03-10,14:45:35
-63.01795,18.0166,2025-03-10,14:45:35
-63.005,17.9613833333333,2025-03-10,19:07:34
-63.005,17.9613833333333,2025-03-10,19:07:35
-63.0139,17.8762166666667,2025-03-11,00:23:18
-63.0195,17.7923,2025-03-11,05:28:29
-63.0295666666667,17.71625,2025-03-11,10:30:14
-63.0295666666667,17.71625,2025-03-11,10:30:15
-63.0382666666667,17.6363,2025-03-11,15:57:53
-63.0449166666667,17.5516833333333,2025-03-11,21:09:25
-63.0449166666667,17.5516833333333,2025-03-11,21:09:25
-63.0487,17.4806333333333,2025-03-12,02:52:59
-63.0594333333333,17.4156,2025-03-12,07:57:55
-63.0674166666667,17.3544166666667,2025-03-12,13:07:54
-63.0754,17.2817833333333,2025-03-12,18:09:54
-63.08115,17.2194833333333,2025-03-12,23:22:24
-63.0849333333333,17.1452833333333,2025-03-13,04:28:54
-63.08755,17.0727333333333,2025-03-13,09:39:24
-63.0901166666667,16.99485,2025-03-13,14:42:54
-63.0941666666667,16.91385,2025-03-13,19:54:54
-63.0941666666667,16.91385,2025-03-13,19:54:54
-63.0907666666667,16.8403666666667,2025-03-14,01:15:24
-63.0970166666667,16.75715,2025-03-14,06:21:28
-63.0920833333333,16.6799333333333,2025-03-14,11:27:19
-63.0934833333333,16.5965833333333,2025-03-14,16:35:24
-63.0935833333333,16.5175833333333,2025-03-14,21:40:48
-63.08685,16.4478833333333,2025-03-15,02:41:59
-63.08685,16.4478833333333,2025-03-15,02:42:00
-63.0803,16.3142666666667,2025-03-15,13:06:50
-63.0780166666667,16.2875166666667,2025-03-15,15:02:39
-63.0735833333333,16.2009333333333,2025-03-15,20:00:35
-63.0735833333333,16.2009333333333,2025-03-15,20:00:35
-63.0591166666667,16.1472,2025-03-16,01:18:29
-63.0429,16.0692,2025-03-16,06:24:04
-63.0336666666667,16.0435,2025-03-16,08:09:14
-63.0051833333333,16.0094333333333,2025-03-16,13:15:54
-63.0104666666667,15.9801666666667,2025-03-16,15:04:34
-63.0138,15.8861833333333,2025-03-16,20:04:58
-63.0138,15.8861833333333,2025-03-16,20:04:59
-63.0295166666667,15.7414833333333,2025-03-17,06:25:24
-63.0364,15.6645166666667,2025-03-17,11:21:04
-63.0364,15.6645166666667,2025-03-17,11:21:04
-63.0424666666667,15.5916,2025-03-17,16:13:29
-63.0424666666667,15.5916,2025-03-17,16:13:29
-63.0488666666667,15.5169333333333,2025-03-17,21:22:49
-63.0488666666667,15.5169333333333,2025-03-17,21:22:49
-63.0513166666667,15.4664833333333,2025-03-18,03:13:48
-63.06015,15.3982666666667,2025-03-18,08:26:54
-63.0675166666667,15.33185,2025-03-18,13:40:29
-63.0675166666667,15.33185,2025-03-18,13:40:29
-63.07335,15.2696833333333,2025-03-18,19:39:49
-63.07335,15.2696833333333,2025-03-18,19:39:49
-63.0796333333333,15.2059333333333,2025-03-19,01:12:53
-63.0796333333333,15.2059333333333,2025-03-19,01:12:54
-63.0857833333333,15.1404666666667,2025-03-19,07:03:54
-63.0915666666667,15.0702833333333,2025-03-19,12:06:54
-63.09245,14.9930666666667,2025-03-19,17:01:24
-63.09605,14.9091333333333,2025-03-19,22:19:28
-63.0933666666667,14.8351333333333,2025-03-20,03:30:59
-63.0963666666667,14.74775,2025-03-20,08:43:54
-63.09805,14.66835,2025-03-20,13:50:24
-63.0924666666667,14.5859833333333,2025-03-20,18:54:29
-63.0909666666667,14.5048333333333,2025-03-21,00:10:54
-63.0826333333333,14.4287166666667,2025-03-21,05:24:58
-63.0826333333333,14.4287166666667,2025-03-21,05:24:59
-63.0778,14.3480333333333,2025-03-21,10:49:58
-63.0778,14.3480333333333,2025-03-21,10:49:58
-63.07,14.27465,2025-03-21,16:00:53
-63.0666166666667,14.1994166666667,2025-03-21,21:11:30
-63.0516833333333,14.1254666666667,2025-03-22,02:22:59
-63.0338833333333,14.0565166666667,2025-03-22,07:37:24
-63.0062833333333,13.9969333333333,2025-03-22,12:44:53
-63.0017,13.9856833333333,2025-03-22,14:32:14
-63.0168666666667,13.9036333333333,2025-03-22,19:33:25
-63.0168666666667,13.9036333333333,2025-03-22,19:33:25
-63.02275,13.82945,2025-03-23,00:56:19
-63.0343,13.7535833333333,2025-03-23,06:00:59
-63.0409833333333,13.6824666666667,2025-03-23,11:06:54
-63.0409833333333,13.6824666666667,2025-03-23,11:06:54
-63.0487333333333,13.6024,2025-03-23,16:26:49
-63.0549,13.52485,2025-03-23,21:34:58
-63.0588166666667,13.445,2025-03-24,02:47:49
-63.06615,13.37755,2025-03-24,07:42:24
-63.0701666666667,13.30785,2025-03-24,12:49:29
-63.0749666666667,13.2218833333333,2025-03-24,17:56:27
-63.07815,13.1387666666667,2025-03-24,23:02:44
-63.0795166666667,13.05545,2025-03-25,04:10:55
-63.0795166666667,13.05545,2025-03-25,04:10:55
-63.0830166666667,12.9699666666667,2025-03-25,09:19:25
-63.0839666666667,12.8885333333333,2025-03-25,14:24:29
-63.0882166666667,12.7955166666667,2025-03-25,19:34:56
-63.0934,12.7107,2025-03-26,00:36:55
-63.0955,12.6341666666667,2025-03-26,05:43:28
-63.0916666666667,12.5563,2025-03-26,10:35:49
-63.0924666666667,12.4705666666667,2025-03-26,15:48:54
-63.0867833333333,12.38725,2025-03-26,20:54:25
-63.0783,12.3053833333333,2025-03-27,01:49:44
-63.0683,12.2205166666667,2025-03-27,06:56:29
-63.0507333333333,12.1511333333333,2025-03-27,12:18:19
-63.0369166666667,12.0775833333333,2025-03-27,17:22:24
-63.01515,12.0124666666667,2025-03-27,22:15:24
-63.00815,11.9738666666667,2025-03-28,01:53:49
-63.0092833333333,11.9727833333333,2025-03-28,02:05:28
-63.0096,11.9723666666667,2025-03-28,02:09:09
-63.0102333333333,11.9719833333333,2025-03-28,02:33:44
-63.0099333333333,11.9726833333333,2025-03-28,03:02:49
-63.0105666666667,11.9718833333333,2025-03-28,03:09:24
-63.0104833333333,11.97205,2025-03-28,03:36:44
-63.0093833333333,11.9729166666667,2025-03-28,04:06:14
-63.0099333333333,11.9731833333333,2025-03-28,04:24:54
-63.0089,11.9715833333333,2025-03-28,04:54:39
-63.01165,11.8877333333333,2025-03-28,08:07:59
-63.0211166666667,11.80605,2025-03-28,11:36:49
-63.0330666666667,11.7229333333333,2025-03-28,15:02:04
-63.042,11.6367833333333,2025-03-28,18:40:55
-63.0468666666667,11.5570833333333,2025-03-28,22:23:54
-63.0533,11.47405,2025-03-29,02:17:54
-63.0615,11.38605,2025-03-29,06:01:29
-63.0647,11.3051833333333,2025-03-29,10:09:53
-63.0684666666667,11.22865,2025-03-29,14:20:23
-63.0759833333333,11.1479,2025-03-29,18:32:58
-63.0751833333333,11.07555,2025-03-29,23:06:54
-63.0730833333333,10.9861333333333,2025-03-30,04:09:29
-63.07545,10.8983833333333,2025-03-30,09:21:50
-63.0725166666667,10.82195,2025-03-30,14:31:24
-63.0763166666667,10.7389333333333,2025-03-30,19:46:55
-63.0716833333333,10.6636833333333,2025-03-31,00:53:24
-63.07605,10.5767166666667,2025-03-31,05:46:54
-63.0746833333333,10.4836833333333,2025-03-31,10:52:48
-63.0675666666667,10.3976166666667,2025-03-31,15:44:24
-63.0727,10.3009333333333,2025-03-31,20:53:54
-63.0552,10.23255,2025-04-01,01:46:30
-63.04755,10.1414333333333,2025-04-01,06:56:28
-63.04755,10.1414333333333,2025-04-01,06:56:29
-63.02985,10.0607666666667,2025-04-01,11:41:24
-63.02985,10.0607666666667,2025-04-01,11:41:25
-62.9961666666667,9.99536666666667,2025-04-01,17:09:23
-63.0033833333333,9.99768333333333,2025-04-01,18:34:10
-63.0303166666667,10.0441333333333,2025-04-01,23:36:59
-63.0303166666667,10.0441333333333,2025-04-01,23:37:00
-63.0603,10.06925,2025-04-02,05:17:59
-63.0297166666667,10.03235,2025-04-02,10:48:29
-63.0297166666667,10.03235,2025-04-02,10:48:29
-63.0625333333333,10.05315,2025-04-02,16:01:30
-63.0625333333333,10.05315,2025-04-02,16:01:30
-63.0999666666667,10.0676666666667,2025-04-02,21:15:59
-63.1342,10.0992666666667,2025-04-03,02:35:24
-63.1721333333333,10.1070166666667,2025-04-03,07:43:59
-63.2057,10.1275,2025-04-03,12:53:48
-63.2397666666667,10.1432833333333,2025-04-03,17:54:24
-63.2397666666667,10.1432833333333,2025-04-03,17:54:24
-63.25855,10.1486,2025-04-04,01:14:53
-63.2719833333333,10.14835,2025-04-04,08:43:59
-63.2987333333333,10.1392666666667,2025-04-04,14:05:54
-63.3306166666667,10.1296666666667,2025-04-04,19:05:29
-63.3475666666667,10.1345,2025-04-05,00:28:31
-63.3533166666667,10.1350333333333,2025-04-05,02:00:15
-63.3886,10.1337666666667,2025-04-05,06:54:29
-63.4211833333333,10.1220666666667,2025-04-05,11:46:28
-63.4902666666667,10.1071333333333,2025-04-05,22:09:53
-63.5200833333333,10.0995333333333,2025-04-06,03:15:03
-63.5507166666667,10.0971166666667,2025-04-06,08:26:34
-63.5779166666667,10.0910166666667,2025-04-06,13:26:49
-63.5804833333333,10.06425,2025-04-06,16:16:55
-63.59205,10.0681166666667,2025-04-06,18:57:14
-63.60365,10.07305,2025-04-06,21:38:18
-63.6133333333333,10.0734,2025-04-07,00:12:43
-63.6243666666667,10.0743833333333,2025-04-07,02:49:59
-63.6351166666667,10.0788333333333,2025-04-07,05:21:28
-63.6338166666667,10.0809666666667,2025-04-07,05:32:46
-63.6372166666667,10.0845333333333,2025-04-07,07:08:13
-63.6428166666667,10.08625,2025-04-07,08:38:13
-63.6478833333333,10.0898,2025-04-07,10:03:54
